"Interval start","All packets","TCP errors"
6.64,0,0
6.65,0,0
6.66,0,0
6.67,0,0
6.68,0,0
6.69,0,0
6.7,0,0
6.71,0,0
6.72,0,0
6.73,0,0
6.74,0,0
6.75,0,0
6.76,0,0
6.77,0,0
6.78,0,0
6.79,0,0
6.8,0,0
6.81,0,0
6.82,0,0
6.83,0,0
6.84,0,0
6.85,0,0
6.86,0,0
6.87,0,0
6.88,0,0
6.89,0,0
6.9,0,0
6.91,0,0
6.92,0,0
6.93,0,0
6.94,0,0
6.95,0,0
6.96,0,0
6.97,0,0
6.98,0,0
6.99,0,0
7,0,0
7.01,0,0
7.02,0,0
7.03,0,0
7.04,0,0
7.05,0,0
7.06,0,0
7.07,0,0
7.08,0,0
7.09,0,0
7.1,0,0
7.11,0,0
7.12,0,0
7.13,0,0
7.14,0,0
7.15,0,0
7.16,0,0
7.17,0,0
7.18,0,0
7.19,0,0
7.2,0,0
7.21,0,0
7.22,0,0
7.23,0,0
7.24,0,0
7.25,60,0
7.26,0,0
7.27,0,0
7.28,0,0
7.29,0,0
7.3,0,0
7.31,0,0
7.32,0,0
7.33,0,0
7.34,0,0
7.35,0,0
7.36,0,0
7.37,0,0
7.38,0,0
7.39,0,0
7.4,0,0
7.41,0,0
7.42,0,0
7.43,0,0
7.44,0,0
7.45,0,0
7.46,0,0
7.47,0,0
7.48,0,0
7.49,0,0
7.5,42420,0
7.51,172368,0
7.52,178416,0
7.53,182952,0
7.54,189000,0
7.55,163296,0
7.56,178416,0
7.57,185976,0
7.58,187488,0
7.59,187488,0
7.6,131544,0
7.61,170856,0
7.62,182952,0
7.63,189000,0
7.64,190512,0
7.65,166320,0
7.66,179928,0
7.67,185976,0
7.68,145152,0
7.69,189000,0
7.7,161784,0
7.71,187488,0
7.72,187488,0
7.73,127008,0
7.74,0,0
7.75,128520,0
7.76,104328,0
7.77,142128,0
7.78,146664,0
7.79,202608,0
7.8,169344,0
7.81,163296,0
7.82,160272,0
7.83,184464,0
7.84,205632,0
7.85,164808,0
7.86,198072,0
7.87,190512,0
7.88,192024,0
7.89,160272,0
7.9,157248,0
7.91,146664,0
7.92,148176,0
7.93,157248,0
7.94,110376,0
7.95,57456,0
7.96,86184,0
7.97,78624,0
7.98,63504,0
7.99,95256,0
8,75600,0
8.01,84672,0
8.02,84672,0
8.03,90720,0
8.04,83160,0
8.05,57456,0
8.06,83160,0
8.07,81648,0
8.08,87696,0
8.09,95256,0
8.1,75600,0
8.11,89208,0
8.12,102816,0
8.13,95256,0
8.14,90720,0
8.15,68040,0
8.16,87696,0
8.17,86184,0
8.18,77112,0
8.19,0,0
8.2,49896,0
8.21,90720,0
8.22,72576,0
8.23,61992,0
8.24,72576,0
8.25,86184,0
8.26,96768,0
8.27,92232,0
8.28,80136,0
8.29,95256,0
8.3,86184,0
8.31,99792,0
8.32,89208,0
8.33,92232,0
8.34,98280,0
8.35,81648,0
8.36,95256,0
8.37,96768,0
8.38,96768,0
8.39,68040,0
8.4,60480,0
8.41,92232,0
8.42,45360,0
8.43,48384,0
8.44,33264,0
8.45,33264,0
8.46,57456,0
8.47,49896,0
8.48,54432,0
8.49,55944,0
8.5,46872,0
8.51,58968,0
8.52,60480,0
8.53,48384,0
8.54,57456,0
8.55,46872,0
8.56,60480,0
8.57,49896,0
8.58,6048,0
8.59,0,0
8.6,0,0
8.61,0,0
8.62,33264,0
8.63,102816,0
8.64,107352,0
8.65,139104,0
8.66,152712,0
8.67,137592,0
8.68,105840,0
8.69,137592,0
8.7,114912,0
8.71,152712,0
8.72,122472,0
8.73,123984,0
8.74,87696,0
8.75,0,0
8.76,102816,0
8.77,96768,0
8.78,164808,0
8.79,122472,0
8.8,128520,0
8.81,0,0
8.82,49896,0
8.83,133056,0
8.84,145152,0
8.85,114912,0
8.86,54432,0
8.87,137592,0
8.88,57456,0
8.89,0,0
8.9,131544,0
8.91,151200,0
8.92,137592,0
8.93,140616,0
8.94,133056,0
8.95,143640,0
8.96,75600,0
8.97,152712,0
8.98,122472,0
8.99,125496,0
9,101304,0
9.01,0,0
9.02,46872,0
9.03,148176,0
9.04,128520,0
9.05,72576,0
9.06,61992,0
9.07,114912,0
9.08,116424,0
9.09,89208,0
9.1,66528,0
9.11,81648,0
9.12,146664,0
9.13,120960,0
9.14,131544,0
9.15,105840,0
9.16,0,0
9.17,0,0
9.18,0,0
9.19,113400,0
9.2,114912,0
9.21,77112,0
9.22,157248,0
9.23,125496,0
9.24,113400,0
9.25,154224,0
9.26,90720,0
9.27,102816,0
9.28,167832,0
9.29,127008,0
9.3,148176,0
9.31,81648,0
9.32,142128,0
9.33,10584,0
9.34,0,0
9.35,28728,0
9.36,21168,0
9.37,0,0
9.38,263088,0
9.39,376488,0
9.4,89208,0
9.41,0,0
9.42,0,0
9.43,0,0
9.44,0,0
9.45,216216,0
9.46,201096,0
9.47,55944,0
9.48,77112,0
9.49,60480,0
9.5,105840,0
9.51,113400,0
9.52,169344,0
9.53,65016,0
9.54,98280,0
9.55,142128,0
9.56,107352,0
9.57,96768,0
9.58,77112,0
9.59,151200,0
9.6,89208,0
9.61,173880,0
9.62,308448,0
9.63,157248,0
9.64,49896,0
9.65,89208,0
9.66,105840,0
9.67,68040,0
9.68,114912,0
9.69,57456,0
9.7,90720,0
9.71,55944,0
9.72,95256,0
9.73,68040,0
9.74,68040,0
9.75,83160,0
9.76,90720,0
9.77,86184,0
9.78,61992,0
9.79,105840,0
9.8,84672,0
9.81,90720,0
9.82,39312,0
9.83,108864,0
9.84,84672,0
9.85,74088,0
9.86,75600,0
9.87,34776,0
9.88,48384,0
9.89,83160,0
9.9,84672,0
9.91,92232,0
9.92,95256,0
9.93,57456,0
9.94,84672,0
9.95,105840,0
9.96,114912,0
9.97,74088,0
9.98,0,0
9.99,0,0
10,0,0
10.01,0,0
10.02,0,0
10.03,9072,0
10.04,133056,0
10.05,27216,0
10.06,80136,0
10.07,99792,0
10.08,54432,0
10.09,86184,0
10.1,110376,0
10.11,98280,0
10.12,87696,0
10.13,84672,0
10.14,181440,0
10.15,90720,0
10.16,0,0
10.17,0,0
10.18,0,0
10.19,86184,0
10.2,93744,0
10.21,105840,0
10.22,125496,0
10.23,83160,0
10.24,101304,0
10.25,43848,0
10.26,39312,0
10.27,131544,0
10.28,235872,0
10.29,36288,0
10.3,96768,0
10.31,108864,0
10.32,58968,0
10.33,84672,0
10.34,90720,0
10.35,0,0
10.36,10584,0
10.37,95256,0
10.38,98280,0
10.39,57456,0
10.4,105840,0
10.41,25704,0
10.42,61992,0
10.43,128520,0
10.44,30240,0
10.45,69552,0
10.46,45360,0
10.47,0,0
10.48,0,0
10.49,49896,0
10.5,122472,0
10.51,55944,0
10.52,6048,0
10.53,111888,0
10.54,58968,0
10.55,105840,0
10.56,48384,0
10.57,93744,0
10.58,43848,0
10.59,95256,0
10.6,54432,0
10.61,49896,0
10.62,77112,0
10.63,0,0
10.64,9072,0
10.65,198072,0
10.66,116424,0
10.67,98280,0
10.68,92232,0
10.69,40824,0
10.7,75600,0
10.71,55944,0
10.72,102816,0
10.73,45360,0
10.74,92232,0
10.75,89208,0
10.76,0,0
10.77,90720,0
10.78,95256,0
10.79,0,0
10.8,92232,0
10.81,102816,0
10.82,0,0
10.83,81648,0
10.84,164808,0
10.85,21168,0
10.86,87696,0
10.87,43848,0
10.88,98280,0
10.89,22680,0
10.9,87696,0
10.91,71064,0
10.92,25704,0
10.93,93744,0
10.94,57456,0
10.95,30240,0
10.96,86184,0
10.97,80136,0
10.98,34776,0
10.99,43848,0
11,114912,0
11.01,199584,0
11.02,31752,0
11.03,92232,0
11.04,48384,0
11.05,42336,0
11.06,98280,0
11.07,37800,0
11.08,116424,0
11.09,36288,0
11.1,95256,0
11.11,57456,0
11.12,42336,0
11.13,102816,0
11.14,77112,0
11.15,18144,0
11.16,19656,0
11.17,68040,0
11.18,77112,0
11.19,117936,0
11.2,133056,0
11.21,95256,0
11.22,9072,0
11.23,80136,0
11.24,86184,0
11.25,46872,0
11.26,15120,0
11.27,0,0
11.28,0,0
11.29,0,0
11.3,13608,0
11.31,105840,0
11.32,86184,0
11.33,355320,0
11.34,92232,0
11.35,92232,0
11.36,78624,0
11.37,30240,0
11.38,9072,0
11.39,0,0
11.4,0,0
11.41,0,0
11.42,18144,0
11.43,105840,0
11.44,30240,0
11.45,71064,0
11.46,113400,0
11.47,13608,0
11.48,81648,0
11.49,125496,0
11.5,3024,0
11.51,131544,0
11.52,12096,0
11.53,36288,0
11.54,0,0
11.55,0,0
11.56,0,0
11.57,13608,0
11.58,90720,0
11.59,31752,0
11.6,83160,0
11.61,305424,0
11.62,40824,0
11.63,99792,0
11.64,89208,0
11.65,66528,0
11.66,86184,0
11.67,12096,0
11.68,68040,0
11.69,83160,0
11.7,37800,0
11.71,45360,0
11.72,61992,0
11.73,61992,0
11.74,3024,0
11.75,0,0
11.76,123984,0
11.77,30240,0
11.78,142128,0
11.79,83160,0
11.8,78624,0
11.81,19656,0
11.82,37800,0
11.83,89208,0
11.84,96768,0
11.85,30240,0
11.86,28728,0
11.87,61992,0
11.88,69552,0
11.89,93744,0
11.9,19656,0
11.91,105840,0
11.92,24192,0
11.93,84672,0
11.94,0,0
11.95,75600,0
11.96,155736,0
11.97,58968,0
11.98,49896,0
11.99,98280,0
12,40824,0
12.01,104328,0
12.02,43848,0
12.03,90720,0
12.04,63504,0
12.05,54432,0
12.06,105840,0
12.07,31752,0
12.08,48384,0
12.09,15120,0
12.1,0,0
12.11,0,0
12.12,0,0
12.13,42336,0
12.14,175392,0
12.15,81648,0
12.16,130032,0
12.17,80136,0
12.18,45360,0
12.19,101304,0
12.2,28728,0
12.21,114912,0
12.22,63504,0
12.23,114912,0
12.24,42336,0
12.25,83160,0
12.26,90720,0
12.27,48384,0
12.28,54432,0
12.29,117936,0
12.3,117936,0
12.31,69552,0
12.32,99792,0
12.33,57456,0
12.34,134568,0
12.35,12096,0
12.36,104328,0
12.37,46872,0
12.38,75600,0
12.39,90720,0
12.4,22680,0
12.41,61992,0
12.42,92232,0
12.43,49896,0
12.44,133056,0
12.45,39312,0
12.46,12096,0
12.47,0,0
12.48,83160,0
12.49,169344,0
12.5,78624,0
12.51,57456,0
12.52,60480,0
12.53,86184,0
12.54,83160,0
12.55,71064,0
12.56,31752,0
12.57,87696,0
12.58,21168,0
12.59,0,0
12.6,0,0
12.61,0,0
12.62,446040,0
12.63,0,0
12.64,0,0
12.65,0,0
12.66,42336,0
12.67,125496,0
12.68,46872,0
12.69,128520,0
12.7,55944,0
12.71,68040,0
12.72,92232,0
12.73,0,0
12.74,80136,0
12.75,80136,0
12.76,9072,0
12.77,0,0
12.78,0,0
12.79,40824,0
12.8,120960,0
12.81,223776,0
12.82,240408,0
12.83,45360,0
12.84,101304,0
12.85,15120,0
12.86,101304,0
12.87,101304,0
12.88,48384,0
12.89,36288,0
12.9,89208,0
12.91,37800,0
12.92,74088,0
12.93,86184,0
12.94,98280,0
12.95,51408,0
12.96,4536,0
12.97,95256,0
12.98,69552,0
12.99,120960,0
13,63504,0
13.01,86184,0
13.02,104328,0
13.03,10584,0
13.04,93744,0
13.05,84672,0
13.06,0,0
13.07,60480,0
13.08,74088,0
13.09,134568,0
13.1,22680,0
13.11,127008,0
13.12,148176,0
13.13,74088,0
13.14,54432,0
13.15,104328,0
13.16,24192,0
13.17,0,0
13.18,0,0
13.19,46872,0
13.2,104328,0
13.21,30240,0
13.22,95256,0
13.23,51408,0
13.24,134568,0
13.25,54432,0
13.26,139104,0
13.27,48384,0
13.28,101304,0
13.29,105840,0
13.3,54432,0
13.31,125496,0
13.32,27216,0
13.33,72576,0
13.34,101304,0
13.35,51408,0
13.36,52920,0
13.37,6048,0
13.38,0,0
13.39,0,0
13.4,0,0
13.41,0,0
13.42,6048,0
13.43,95256,0
13.44,60480,0
13.45,66528,0
13.46,58968,0
13.47,104328,0
13.48,49896,0
13.49,45360,0
13.5,104328,0
13.51,18144,0
13.52,72576,0
13.53,46872,0
13.54,0,0
13.55,0,0
13.56,0,0
13.57,107352,0
13.58,111888,0
13.59,55944,0
13.6,0,0
13.61,58968,0
13.62,0,0
13.63,0,0
13.64,0,0
13.65,0,0
13.66,48384,0
13.67,52920,0
13.68,63504,0
13.69,78624,0
13.7,81648,0
13.71,63504,0
13.72,9072,0
13.73,61992,0
13.74,71064,0
13.75,81648,0
13.76,37800,0
13.77,110376,0
13.78,0,0
13.79,0,0
13.8,130032,0
13.81,166320,0
13.82,0,0
13.83,92232,0
13.84,77112,0
13.85,66528,0
13.86,25704,0
13.87,63504,0
13.88,92232,0
13.89,21168,0
13.9,95256,0
13.91,57456,0
13.92,55944,0
13.93,33264,0
13.94,48384,0
13.95,0,0
13.96,0,0
13.97,134568,0
13.98,172368,0
13.99,49896,0
14,105840,0
14.01,45360,0
14.02,72576,0
14.03,51408,0
14.04,69552,0
14.05,102816,0
14.06,13608,0
14.07,13608,0
14.08,102816,0
14.09,7560,0
14.1,61992,0
14.11,37800,0
14.12,0,0
14.13,0,0
14.14,0,0
14.15,131544,0
14.16,131544,0
14.17,13608,0
14.18,130032,0
14.19,86184,0
14.2,63504,0
14.21,69552,0
14.22,55944,0
14.23,99792,0
14.24,22680,0
14.25,58968,0
14.26,96768,0
14.27,15120,0
14.28,48384,0
14.29,49896,0
14.3,260064,0
14.31,116424,0
14.32,60480,0
14.33,65016,0
14.34,3024,0
14.35,84672,0
14.36,74088,0
14.37,18144,0
14.38,72576,0
14.39,25704,0
14.4,60480,0
14.41,58968,0
14.42,84672,0
14.43,30240,0
14.44,46872,0
14.45,95256,0
14.46,74088,0
14.47,0,0
14.48,0,0
14.49,48444,0
14.5,72576,0
14.51,90720,0
14.52,75600,0
14.53,90720,0
14.54,25704,0
14.55,60480,0
14.56,89208,0
14.57,51408,0
14.58,30240,0
14.59,61992,0
14.6,77112,0
14.61,10584,0
14.62,0,0
14.63,167832,0
14.64,49896,0
14.65,122472,0
14.66,119448,0
14.67,13608,0
14.68,95256,0
14.69,19656,0
14.7,93744,0
14.71,46872,0
14.72,0,0
14.73,0,0
14.74,72576,0
14.75,74088,0
14.76,65016,0
14.77,111888,0
14.78,148176,0
14.79,63504,0
14.8,57456,0
14.81,131544,0
14.82,4536,0
14.83,78624,0
14.84,74088,0
14.85,72576,0
14.86,98280,0
14.87,104328,0
14.88,43848,0
14.89,80136,0
14.9,69552,0
14.91,69552,0
14.92,28728,0
14.93,54432,0
14.94,57456,0
14.95,72576,0
14.96,49896,0
14.97,0,0
14.98,0,0
14.99,0,0
15,66528,0
15.01,134568,0
15.02,45360,0
15.03,33264,0
15.04,66528,0
15.05,96768,0
15.06,61992,0
15.07,90720,0
15.08,30240,0
15.09,54432,0
15.1,78624,0
15.11,84672,0
15.12,69552,0
15.13,43848,0
15.14,18144,0
15.15,0,0
15.16,0,0
15.17,0,0
15.18,93744,0
15.19,84672,0
15.2,83160,0
15.21,99792,0
15.22,80136,0
15.23,19656,0
15.24,75600,0
15.25,60480,0
15.26,61992,0
15.27,69552,0
15.28,0,0
15.29,0,0
15.3,0,0
15.31,80136,0
15.32,173880,0
15.33,45360,0
15.34,86184,0
15.35,40824,0
15.36,101304,0
15.37,63504,0
15.38,34776,0
15.39,30240,0
15.4,65016,0
15.41,86184,0
15.42,113400,0
15.43,52920,0
15.44,61992,0
15.45,34776,0
15.46,55944,0
15.47,0,0
15.48,0,0
15.49,30240,0
15.5,90720,0
15.51,60480,0
15.52,114912,0
15.53,15120,0
15.54,96768,0
15.55,7560,0
15.56,39312,0
15.57,92232,0
15.58,57456,0
15.59,27216,0
15.6,68040,0
15.61,28728,0
15.62,108864,0
15.63,101304,0
15.64,125496,0
15.65,52920,0
15.66,54432,0
15.67,95256,0
15.68,78624,0
15.69,28728,0
15.7,81648,0
15.71,61992,0
15.72,43848,0
15.73,108864,0
15.74,52920,0
15.75,84672,0
15.76,93744,0
15.77,4536,0
15.78,0,0
15.79,0,0
15.8,0,0
15.81,0,0
15.82,93744,0
15.83,81648,0
15.84,74088,0
15.85,68040,0
15.86,31752,0
15.87,99792,0
15.88,133056,0
15.89,18144,0
15.9,108864,0
15.91,219240,0
15.92,46872,0
15.93,18144,0
15.94,30240,0
15.95,72576,0
15.96,75600,0
15.97,77112,0
15.98,40824,0
15.99,15120,0
16,63504,0
16.01,36288,0
16.02,72576,0
16.03,99792,0
16.04,19656,0
16.05,39312,0
16.06,55944,0
16.07,30240,0
16.08,123984,0
16.09,58968,0
16.1,40824,0
16.11,48384,0
16.12,101304,0
16.13,81648,0
16.14,27216,0
16.15,61992,0
16.16,80136,0
16.17,104328,0
16.18,28728,0
16.19,34776,0
16.2,27216,0
16.21,60480,0
16.22,122472,0
16.23,0,0
16.24,0,0
16.25,0,0
16.26,45360,0
16.27,39312,0
16.28,89208,0
16.29,34776,0
16.3,63504,0
16.31,52920,0
16.32,45360,0
16.33,86184,0
16.34,46872,0
16.35,83160,0
16.36,66528,0
16.37,71064,0
16.38,133056,0
16.39,66528,0
16.4,39312,0
16.41,0,0
16.42,15120,0
16.43,96768,0
16.44,92232,0
16.45,10584,0
16.46,51408,0
16.47,63504,0
16.48,96768,0
16.49,25704,0
